"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","ST","KRET","KCOV","PRET","PCOV","FGBLK","FGXP","ST GRD","KOFF GRD","PUNT GRD","FGXP","KEY","PEN","TKL","AST","MT"
"","","97998","","340641","","Kurtis Rourke","indiana-hoosiers","INDIANA","09","QB","2024","3","0","0","0","0","0","0","","","","","2","0-0","0","0","0"
"","","98005","","330671","","Theo Wease Jr.","missouri-tigers","MISSOURI","01","WR","2024","10","5","0","0","0","0","0","59.4","","","","0","0-0","0","0","0"
"","","98029","","348257","","Cameron Hite","wake-forest-demon-deacons","WAKE","20","TE","2024","69","69","0","0","0","0","0","61.1","","","","5","0-0","0","0","0"
"","","98033","","340242","","Isaiah Neyor","nebraska-cornhuskers","NEBRASKA","18","WR","2024","16","1","0","12","1","0","0","39.2","","","","1","1-0","0","0","0"
"","","98057","","339658","","Nishad Strother","oregon-ducks","OREGON","50","G","2024","86","0","0","0","0","0","76","61.9","","","","1","1-0","0","0","0"
"","","98068","","347924","","Ethan Miner","mississippi-state-bulldogs","MISS STATE","67","C","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","98096","","360024","","Payton Bunch","virginia-cavaliers","VIRGINIA","S81","LS","2024","106","0","0","0","58","0","45","65.3","","","","12","1-1","0","2","2"
"","","98110","","338000","","Kyle Maxwell","washington-state-cougars","WASH STATE","09","WR","2024","8","8","0","0","0","0","0","59.8","","","","0","0-0","0","0","0"
"","","98118","","324676","","Jahfari Harvey","smu-mustangs","SMU","D06","ED","2024","56","0","0","9","0","42","0","90.2","","","","2","0-0","0","0","0"
"","","98123","","347903","","Dan Foster Jr.","louisville-cardinals","LOUISVILLE","D15","LB","2024","156","0","77","46","23","8","0","74","","","","13","0-0","6","1","1"
"","","98138","","327763","","Ramon Puryear","louisville-cardinals","LOUISVILLE","D41","ED","2024","88","0","0","6","41","35","0","60.9","","","","0","0-0","0","0","0"
"","","98144","","325225","","Keivie Rose","arkansas-razorbacks","ARKANSAS","D93","DI","2024","81","0","0","13","0","0","66","67.1","","","","0","0-0","0","0","0"
"","","98154","","325914","","Ricky Barber","ucf-knights","UCF","D05","DI","2024","57","0","0","11","0","40","0","59.2","","","","0","0-0","0","0","0"
"","","98162","","347894","","Elijah Alston","miami-fl-hurricanes","MIAMI FL","D11","ED","2024","33","0","0","10","0","22","0","90.6","","","","1","0-0","0","0","0"
"","","98178","","350598","","Jaylen Pate","northwestern-wildcats","NWESTERN","D41","ED","2024","51","0","0","7","0","43","0","60.5","","","","0","0-0","0","0","0"
"","","98193","","340610","","Quindarius Dunnigan","michigan-state-spartans","MICH STATE","D99","ED","2024","29","0","0","4","0","21","0","59.4","","","","1","0-0","0","0","0"
"","","98230","","340166","","Joey Capra","arizona-wildcats","ARIZONA","53","T","2024","35","0","0","0","0","0","33","64.8","","","","0","0-0","0","0","0"
"","","98232","","327755","","Renato Brown","louisville-cardinals","LOUISVILLE","56","G","2024","55","0","0","0","0","0","54","65.1","","","","0","0-0","0","0","0"
"","","98249","","340182","","Timothy McKay","north-carolina-state-wolfpack","NC STATE","52","G","2024","68","0","0","0","0","0","66","65.1","","","","0","0-0","0","0","0"
"","","98252","","351261","","Joshua Gray","oregon-state-beavers","OREGON ST","67","G","2024","53","0","0","0","0","0","48","64.2","","","","0","0-0","0","0","0"
"","","98266","","340236","","Steven Losoya III","vanderbilt-commodores","VANDERBILT","68","G","2024","3","0","0","0","0","0","0","","","","","1","0-0","0","0","0"
"","","98313","","327799","","Sylvain Yondjouen","georgia-tech-yellow-jackets","GA TECH","D32","ED","2024","108","29","0","8","0","26","33","65.8","","","","6","0-0","0","0","0"
"","","98317","","330231","","Joshua Harris","north-carolina-tar-heels","N CAROLINA","D06","DI","2024","28","0","0","3","0","22","0","57.8","","","","1","0-0","0","0","0"
"","","98331","","330326","","Jared Harrison-Hunte","smu-mustangs","SMU","D81","DI","2024","51","0","0","9","0","38","0","58","","","","1","0-0","0","0","0"
"","","98342","","325528","","R.J. Oben","notre-dame-fighting-irish","NOTRE DAME","D09","ED","2024","3","0","0","2","0","1","0","60.8","","","","0","0-0","0","0","0"
"","","98345","","326614","","Da'Jon Terry","oklahoma-sooners","OKLAHOMA","D95","DI","2024","35","0","0","3","0","15","16","61.6","","","","0","0-0","0","0","0"
"","","98350","","350481","","Duke Olges","northwestern-wildcats","NWESTERN","02","TE","2024","125","64","0","0","58","0","0","54.1","59.9","","","9","0-0","0","1","0"
"","","98353","","349651","","Jayden Perry","cincinnati-bearcats","CINCINNATI","S43","LS","2024","107","0","0","0","42","0","57","64.9","","","","12","0-0","3","0","4"
"","","98358","","325932","","Joshua Simon","south-carolina-gamecocks","S CAROLINA","06","TE","2024","4","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","98383","","339950","","Reece McIntyre","mississippi-rebels","OLE MISS","56","C","2024","58","0","0","0","0","0","55","64.7","","","","0","0-0","0","0","0"
"","","98391","","350006","","DeVonte Gordon","wake-forest-demon-deacons","WAKE","62","T","2024","45","0","0","0","0","0","45","64.9","","","","0","0-0","0","0","0"
"","","98398","","350975","","Ben Scott","nebraska-cornhuskers","NEBRASKA","66","C","2024","3","0","0","0","2","0","0","60","","","","0","0-0","0","0","0"
"","","98405","","385009","","Ryan Jacoby","pittsburgh-panthers","PITTSBURGH","61","G","2024","7","0","0","0","0","0","0","","","","","1","0-0","0","0","0"
"","","98407","","328120","","Michael Tarquin","oklahoma-sooners","OKLAHOMA","70","T","2024","38","0","0","0","1","0","28","62.6","","","","0","0-0","0","0","0"
"","","98421","","349245","","Shamar Hobdy-Lee","houston-cougars","HOUSTON","58","T","2024","8","0","0","0","0","0","7","61.9","","","","0","0-0","0","0","0"
"","","98423","","339947","","Jeremy James","mississippi-rebels","OLE MISS","78","G","2024","15","0","0","0","0","0","13","62.9","","","","0","0-0","0","0","0"
"","","98430","","330331","","Thomas Gordon","northwestern-wildcats","NWESTERN","87","TE","2024","66","64","1","0","0","0","0","79.1","","","","7","0-0","0","0","0"
"","","98442","","324986","","Shitta Sillah","purdue-boilermakers","PURDUE","D17","ED","2024","71","0","0","10","0","59","0","61.8","","","","0","0-0","0","0","0"
"","","98443","","337553","","Seth Coleman","illinois-fighting-illini","ILLINOIS","D09","ED","2024","44","0","0","2","0","38","0","61.3","","","","1","0-0","0","0","0"
"","","98481","","352287","","Tyler Johnson","colorado-buffaloes","COLORADO","74","G","2024","14","0","0","0","0","0","14","62.9","","","","0","0-0","0","0","0"
"","","98482","","347731","","Dalton Cooper","oklahoma-state-cowboys","OKLA STATE","71","T","2024","55","0","0","0","17","0","31","63.1","","","","0","0-0","0","0","0"
"","","98494","","351304","","Tyler Stephens","missouri-tigers","MISSOURI","80","TE","2024","175","52","0","0","49","0","71","78.8","","","","8","0-0","0","1","0"
"","","98496","","337087","","Luke Deal","auburn-tigers","AUBURN","86","TE","2024","161","54","0","0","41","0","64","65.6","","","","8","1-0","0","0","0"
"","","98497","","351035","","Tyler Foster","oklahoma-state-cowboys","OKLA STATE","86","TE","2024","62","6","0","0","0","0","52","64.1","","","","0","0-0","0","0","0"
"","","98501","","327911","","Ryland Goede","georgia-tech-yellow-jackets","GA TECH","86","TE","2024","72","39","1","0","1","0","29","61","59.6","","","1","0-0","0","0","0"
"","","98504","","348324","","Jaxon Hughes","texas-tech-red-raiders","TEXAS TECH","68","T","2024","38","0","0","1","0","0","36","64","","","","0","0-0","0","0","0"
"","","98506","","348087","","Christian Rorie","duke-blue-devils","DUKE","D96","DI","2024","3","0","0","1","0","2","0","60","","","","0","0-0","0","0","0"
"","","98513","","348293","","Wes Dorsey","ucf-knights","UCF","73","T","2024","13","0","0","0","0","0","13","62.2","","","","0","0-0","0","0","0"
"","","98517","","348812","","Quinn Carroll","minnesota-golden-gophers","MINNESOTA","77","T","2024","66","0","0","0","0","0","64","66","","","","0","0-0","0","0","0"
"","","98524","","349064","","Jack Conley","boston-college-eagles","BOSTON COL","67","G","2024","52","0","0","0","0","0","48","65.3","","","","0","0-0","0","0","0"
"","","98528","","325264","","Victor Stoffel","california-golden-bears","CAL","78","T","2024","71","0","0","0","0","0","66","60.2","","","","1","1-0","0","0","0"
"","","98531","","330572","","Bryce Benhart","nebraska-cornhuskers","NEBRASKA","54","T","2024","58","0","0","0","2","0","55","64.9","","","","0","0-0","0","0","0"
"","","98550","","326024","","Adrian Medley","ucf-knights","UCF","76","G","2024","64","0","0","0","0","0","60","65.7","","","","1","0-0","0","0","0"
"","","98553","","337044","","Jarrad Baker","ucf-knights","UCF","19","WR","2024","115","66","18","6","21","0","0","46.2","","","","10","0-0","0","0","1"
"","","98556","","349330","","Jayden Harrison","notre-dame-fighting-irish","NOTRE DAME","02","WR","2024","78","59","0","0","18","0","0","61.2","63.5","","","4","0-0","1","0","1"
"","","98572","","340647","","Christian James","vanderbilt-commodores","VANDERBILT","D91","DI","2024","17","0","0","2","0","15","0","58.9","","","","0","0-0","0","0","0"
"","","98574","","349325","","Nate Clifton","usc-trojans","USC","D99","DI","2024","84","0","0","10","42","26","6","61","","","","0","0-0","0","0","0"
"","","98576","","349323","","Justin Ball","mississippi-state-bulldogs","MISS STATE","84","TE","2024","177","81","0","0","45","0","51","65.7","","","","6","0-0","0","0","1"
"","","98591","","338872","","Fentrell Cypress II","florida-state-seminoles","FLORIDA ST","D23","CB","2024","11","0","6","4","0","1","0","61.6","","","","0","0-0","0","0","0"
"","","98640","","325922","","Nick Jackson","iowa-hawkeyes","IOWA","D10","LB","2024","52","0","0","8","0","41","0","61.9","","","","0","0-0","0","0","0"
"","","98645","","324683","","Jaydon Hill","texas-am-aggies","TEXAS A&M","D08","CB","2024","42","0","3","7","0","31","0","55.3","","","","1","0-0","0","0","0"
"","","98683","","330413","","Chandler Rogers","california-golden-bears","CAL","07","QB","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","98782","","328116","","Jesiah Pierre","ucf-knights","UCF","D14","LB","2024","108","0","22","30","35","14","0","66.7","","","","5","0-0","2","0","0"
"","","98783","","324684","","Khris Bogle","michigan-state-spartans","MICH STATE","D02","ED","2024","65","0","0","11","20","30","0","62.4","","","","0","0-0","0","0","0"
"","","98786","","348988","","Mason Napper","miami-fl-hurricanes","MIAMI FL","S49","LS","2024","113","0","0","0","26","0","86","56.3","","","","13","0-0","2","0","1"
"","","98809","","365238","","Justin Pelic","florida-gators","FLORIDA","D47","LB","2024","6","0","0","0","0","0","6","61.5","","","","0","0-0","0","0","0"
"","","98811","","328123","","Trent Whittemore","ucf-knights","UCF","80","WR","2024","35","0","0","29","0","0","0","61.2","","68.6","","2","0-0","0","0","0"
"","","98826","","328121","","Ja'Markis Weston","florida-gators","FLORIDA","D09","ED","2024","234","60","74","37","61","1","0","67.9","","","","22","2-0","6","1","2"
"","","98835","","325963","","Ray'Darious Jones","mississippi-state-bulldogs","MISS STATE","D13","CB","2024","2","0","0","2","0","0","0","60.4","","","","0","0-0","0","0","0"
"","","98838","","328254","","Shilo Sanders","colorado-buffaloes","COLORADO","D21","S","2024","44","0","0","1","0","38","0","60.6","","","","2","0-0","0","0","0"
"","","98842","","325747","","Warren Burrell","georgia-tech-yellow-jackets","GA TECH","D04","CB","2024","101","0","6","23","20","40","0","71.9","","","","8","0-0","4","0","1"
"","","98859","","340834","","Brandon Turnage","mississippi-rebels","OLE MISS","D08","CB","2024","49","0","0","37","0","9","0","64.1","","","","1","0-0","0","0","0"
"","","98860","","362096","","DJ Douglas","florida-gators","FLORIDA","D12","S","2024","126","5","39","4","61","13","0","71.2","","","","8","0-0","5","0","1"
"","","98871","","349654","","Hudson Clark","arkansas-razorbacks","ARKANSAS","D17","CB","2024","80","21","13","8","0","34","0","59.4","","","","2","0-0","0","0","0"
"","","98883","","361934","","Dan Jackson","georgia-bulldogs","GEORGIA","D17","S","2024","189","1","70","55","0","48","0","88.7","","","","10","0-0","1","0","0"
"","","98903","","325960","","Maurice Hampton Jr.","vanderbilt-commodores","VANDERBILT","D34","S","2024","74","0","45","20","3","6","0","86.6","","","","6","0-0","4","2","1"
"","","98907","","327853","","De'Monte Russell","mississippi-state-bulldogs","MISS STATE","D09","ED","2024","4","0","0","2","0","0","0","60.2","","","","0","0-0","0","0","0"
"","","98913","","328239","","Joe Anderson","purdue-boilermakers","PURDUE","D95","DI","2024","52","0","0","0","0","51","0","86.5","","","","1","0-0","0","0","0"
"","","98915","","330251","","Elijah Simmons","tennessee-volunteers","TENNESSEE","D10","DI","2024","71","0","0","1","0","16","50","63.7","","","","0","0-0","0","0","0"
"","","98929","","328078","","Collin Clay","oklahoma-state-cowboys","OKLA STATE","D93","DI","2024","33","0","0","1","0","30","0","58","","","","0","0-0","0","0","0"
"","","98930","","339330","","Eric Gregory","arkansas-razorbacks","ARKANSAS","D50","DI","2024","71","0","0","15","0","49","0","60.6","","","","0","0-0","0","0","0"
"","","98934","","349052","","Taurean Carter","colorado-buffaloes","COLORADO","D90","DI","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","98941","","327919","","Bill Norton","texas-longhorns","TEXAS","D15","DI","2024","6","0","0","2","0","2","0","60.2","","","","0","0-0","0","0","0"
"","","98943","","327918","","Tymon Mitchell","tcu-horned-frogs","TCU","D91","DI","2024","7","0","0","1","0","6","0","59.2","","","","0","0-0","0","0","0"
"","","98964","","349297","","Caden Davis","mississippi-rebels","OLE MISS","S41","K","2024","186","0","96","0","0","0","90","64.4","94.7","","80.8","112","0-0","1","0","0"
"","","98977","","368418","","Alex Herrera","south-carolina-gamecocks","S CAROLINA","S40","K","2024","142","0","73","0","0","0","66","63.8","78.1","","77.4","47","1-0","2","0","0"
"","","98988","","350946","","Tarian Lee Jr.","smu-mustangs","SMU","D40","LB","2024","118","37","26","49","0","1","0","63.5","59.9","","","9","1-0","0","0","0"
"","","98999","","362502","","Kevin Harris","georgia-tech-yellow-jackets","GA TECH","D11","ED","2024","26","0","0","2","0","22","0","59.5","","","","1","0-0","0","0","0"
"","","99047","","330243","","Jackson Lampley","tennessee-volunteers","TENNESSEE","75","G","2024","76","0","0","0","0","0","75","66.4","","","","0","0-0","0","0","0"
"","","99049","","361631","","Dayne Davis","tennessee-volunteers","TENNESSEE","66","T","2024","44","0","0","0","0","0","43","65.1","","","","0","0-0","0","0","0"
"","","99064","","340839","","Amari Kight","ucf-knights","UCF","78","T","2024","64","0","0","0","0","0","60","64.8","","","","1","0-0","0","0","0"
"","","99071","","348754","","Justin Osborne","smu-mustangs","SMU","51","G","2024","60","0","0","0","0","0","53","64.4","","","","1","0-0","0","0","0"
"","","99072","","349252","","Keiondre Jones","florida-state-seminoles","FLORIDA ST","75","G","2024","21","0","0","0","0","0","20","63.5","","","","0","0-0","0","0","0"
"","","99073","","328104","","Kamaar Bell","south-carolina-gamecocks","S CAROLINA","52","G","2024","73","0","0","0","0","0","66","66.5","","","","0","0-0","0","0","0"
"","","99082","","327928","","Xavier Truss","georgia-bulldogs","GEORGIA","73","T","2024","81","0","0","0","0","0","67","66","","","","2","1-1","0","0","0"
"","","99083","","339954","","Caleb Warren","mississippi-rebels","OLE MISS","54","G","2024","2","0","0","0","2","0","0","60.1","","","","0","0-0","0","0","0"
"","","99087","","349224","","Luke Griffin","purdue-boilermakers","PURDUE","54","G","2024","36","0","0","0","0","0","35","64.6","","","","0","0-0","0","0","0"
"","","99099","","340616","","Eli Cox","kentucky-wildcats","KENTUCKY","75","C","2024","2","0","0","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","99105","","349668","","Brandon Mack","houston-cougars","HOUSTON","D04","ED","2024","50","0","0","12","0","35","0","62.2","","","","2","0-0","1","0","0"
"","","99111","","339335","","J.J. Weaver","kentucky-wildcats","KENTUCKY","D13","ED","2024","42","0","0","11","0","31","0","57.8","","","","0","0-0","0","0","0"
"","","99129","","339667","","KJ Jefferson","ucf-knights","UCF","01","QB","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","99171","","349406","","Josh Williams","lsu-tigers","LSU","18","HB","2024","69","67","0","0","0","0","0","72.9","58.2","","","5","0-0","0","0","0"
"","","99175","","327852","","J.P. Purvis","mississippi-state-bulldogs","MISS STATE","D26","LB","2024","121","43","0","34","24","17","0","66.3","","","","4","0-0","0","0","1"
"","","99177","","328047","","Marcel Brooks","tcu-horned-frogs","TCU","D09","ED","2024","51","0","37","0","7","0","7","47.7","","","","3","2-0","0","0","0"
"","","99205","","339738","","Chase Lane","georgia-tech-yellow-jackets","GA TECH","07","WR","2024","44","0","36","1","0","0","0","64.2","","","","0","0-0","0","0","0"
"","","99206","","330439","","Kam Brown","purdue-boilermakers","PURDUE","04","WR","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","99223","","349559","","Ja'Varrius Johnson","ucf-knights","UCF","09","WR","2024","4","0","0","0","2","0","0","59.8","","","","0","0-0","0","0","0"
"","","99257","","327745","","Kee'yon Stewart","arkansas-razorbacks","ARKANSAS","D01","CB","2024","59","0","0","10","0","47","0","61.4","","","","1","0-0","0","0","0"
