"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","DEF","DEF%","RUND","PRSH","COV","DEF GRD","RUND GRD","PRSH GRD","COV","KEY","PEN","BP","TKL","AST","MT","STOP"
"","","183675","","431555","","Dontrae Henderson","indiana-hoosiers","INDIANA","D20","CB","2024","4","0","4","0","0","60.3","60","","","0","0-0","0","0","0","0","0"
"","","183678","","428535","","Mario Landino","indiana-hoosiers","INDIANA","D97","ED","2024","140","0.0002","59","81","0","69.7","71.6","63.7","61","33","1-1","0","7","2","0","5"
"","","183680","","431558","","Daniel Ndukwe","indiana-hoosiers","INDIANA","D91","ED","2024","17","0","9","6","2","67.3","65.9","63","60.5","3","0-0","0","0","1","1","0"
"","","183682","","428276","","Jeremiah Beasley","missouri-tigers","MISSOURI","D18","LB","2024","34","0.0001","22","2","10","62.6","69.6","58.8","63","6","1-0","0","3","2","0","1"
"","","183687","","433940","","Dominic Nichols","michigan-wolverines","MICHIGAN","D33","ED","2024","27","0","9","15","3","65.9","71.5","64.4","63.3","5","1-0","0","3","0","0","2"
"","","183691","","428540","","Cole Sullivan","michigan-wolverines","MICHIGAN","D23","LB","2024","14","0","6","0","8","63.6","61.4","","62.3","2","0-0","0","1","0","0","1"
"","","183692","","447850","","Callen Campbell","northwestern-wildcats","NWESTERN","D44","ED","2024","4","0","3","1","0","60","60","59.5","","0","0-0","0","0","0","0","0"
"","","183699","","428672","","Eddrick Houston","ohio-state-buckeyes","OHIO STATE","D96","DI","2024","141","0.0002","55","84","2","75","79.1","69.6","59.6","34","1-0","2","5","2","2","3"
"","","183702","","428674","","Jaylen McClain","ohio-state-buckeyes","OHIO STATE","D18","S","2024","107","0.0002","53","2","52","81.1","75.1","58","82","5","0-0","0","10","5","1","4"
"","","183703","","428678","","Eric Mensah","ohio-state-buckeyes","OHIO STATE","D90","DI","2024","7","0","6","1","0","43.6","49.2","60","","1","0-0","0","0","0","0","0"
"","","183707","","428687","","Payton Pierce","ohio-state-buckeyes","OHIO STATE","D26","LB","2024","31","0","20","1","10","63.9","73.3","59.5","51.7","2","0-0","0","0","2","0","0"
"","","183709","","428689","","Aaron Scott Jr.","ohio-state-buckeyes","OHIO STATE","D05","CB","2024","74","0.0001","43","0","31","57.2","54.8","","58.2","5","0-0","0","2","0","1","0"
"","","183711","","428707","","Garrett Stover","ohio-state-buckeyes","OHIO STATE","D23","LB","2024","1","0","0","0","1","60.8","","","60","0","0-0","0","0","0","0","0"
"","","183712","","431885","","Bryce West","ohio-state-buckeyes","OHIO STATE","D12","CB","2024","29","0","10","1","18","70.8","61.7","47.3","74.3","2","0-0","0","0","1","1","0"
"","","183716","","441709","","Smiley Bradford","purdue-boilermakers","PURDUE","D06","S","2024","213","0.0003","96","0","117","46.2","55.4","","43.4","31","0-0","0","15","0","2","3"
"","","183720","","429034","","Demeco Kennedy","purdue-boilermakers","PURDUE","D18","DI","2024","90","0.0001","47","43","0","46.8","46.3","52.4","","24","0-0","0","3","1","0","3"
"","","183723","","429039","","Jaheim Merriweather","purdue-boilermakers","PURDUE","03","HB","2024","1","0","1","0","0","60.1","60","","","0","0-0","0","0","0","0","0"
"","","183724","","354259","","Jireh Ojata","purdue-boilermakers","PURDUE","D99","ED","2024","191","0.0003","85","91","15","57.1","58.3","59.2","55.7","40","1-0","0","11","1","5","11"
"","","183728","","428837","","Cyrus Durham","arizona-wildcats","ARIZONA","D99","ED","2024","15","0","6","9","0","59.8","57.4","62.2","","3","0-0","0","0","0","1","0"
"","","183732","","443971","","Johno Price","arizona-wildcats","ARIZONA","D21","CB","2024","33","0","19","0","14","59.3","68.2","","55.3","3","0-0","0","0","2","0","0"
"","","183737","","429579","","Rodney Bimage Jr.","arizona-state-sun-devils","ARIZONA ST","D17","CB","2024","45","0.0001","17","0","28","70","70.9","","68.1","6","1-0","0","4","0","0","2"
"","","183743","","429590","","Martell Hughes","arizona-state-sun-devils","ARIZONA ST","D18","LB","2024","138","0.0002","32","8","98","59.4","53.8","52.8","62.4","21","1-1","0","8","2","3","4"
"","","183744","","447527","","Plas Johnson","arizona-state-sun-devils","ARIZONA ST","D29","S","2024","12","0","2","1","9","63.6","62.1","59.4","62.5","3","0-0","0","1","0","0","1"
"","","183747","","446321","","Salesi Manu","arizona-state-sun-devils","ARIZONA ST","D36","DI","2024","6","0","1","5","0","57","60","55.6","","2","0-0","0","0","0","0","0"
"","","183748","","431967","","Kyan McDonald","arizona-state-sun-devils","ARIZONA ST","D38","LB","2024","40","0.0001","15","0","25","38","42.6","","40.3","7","0-0","0","2","0","3","1"
"","","183752","","429597","","Albert Smith III","arizona-state-sun-devils","ARIZONA ST","D53","ED","2024","35","0.0001","13","22","0","58.9","54.7","61.9","","7","0-0","0","0","0","1","0"
"","","183753","","419338","","Chance Symons","arizona-state-sun-devils","ARIZONA ST","D50","ED","2024","6","0","4","2","0","59.4","60.5","57.9","","3","0-0","0","1","1","0","1"
"","","183757","","429913","","Therrian Alexander","byu-cougars","BYU","D24","CB","2024","66","0.0001","27","1","38","61.9","31.9","58.3","68.6","10","0-0","0","1","1","0","1"
"","","183758","","429914","","Ephraim Asiata","byu-cougars","BYU","D44","ED","2024","45","0.0001","10","27","8","46.2","52.2","50.8","60.9","8","1-0","0","0","2","0","0"
"","","183772","","0","","Nathan Hoke","byu-cougars","BYU","D46","LB","2024","12","0","8","0","4","75.6","75.1","","61.3","3","0-0","0","1","0","0","0"
"","","183773","","429935","","Sione I Moa","byu-cougars","BYU","30","HB","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","183777","","429923","","Orion Maile-Kaufusi","byu-cougars","BYU","D53","ED","2024","7","0","1","3","3","67.3","60","67.3","60.9","1","0-0","0","0","0","0","0"
"","","183779","","429939","","Viliami Po'uha","byu-cougars","BYU","D45","ED","2024","65","0.0001","24","35","6","68.5","65.8","73.7","60.1","21","1-0","0","7","1","1","6"
"","","183780","","429940","","Tommy Prassas","byu-cougars","BYU","D22","S","2024","188","0.0003","87","1","100","57","57.1","58.3","57","16","1-0","0","13","5","7","3"
"","","183781","","428898","","Danny Saili","arkansas-razorbacks","ARKANSAS","D98","DI","2024","66","0.0001","26","40","0","66.2","67.6","60.3","","13","0-0","0","1","4","1","1"
"","","183783","","429945","","John Taumoepeau","byu-cougars","BYU","D55","DI","2024","224","0.0003","94","130","0","67","75.2","53.5","60","26","0-0","0","5","4","0","3"
"","","183790","","429594","","Simeon Coleman","cincinnati-bearcats","CINCINNATI","D31","LB","2024","238","0.0004","114","14","110","66.2","78.1","56.9","55","64","0-0","0","27","9","7","17"
"","","183793","","429609","","Willie Goodwyn","cincinnati-bearcats","CINCINNATI","D23","CB","2024","3","0","3","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","183796","","436999","","Zaravion Johnson","cincinnati-bearcats","CINCINNATI","D14","CB","2024","11","0","9","0","2","69.6","70.5","","60.9","1","0-0","0","2","0","0","1"
"","","183800","","429645","","Jiquan Sanks","cincinnati-bearcats","CINCINNATI","D09","S","2024","296","0.0004","133","1","162","66.1","79.7","58.7","59.3","35","1-0","0","33","11","4","11"
"","","183816","","428859","","Jalen Todd","kansas-jayhawks","KANSAS","D26","CB","2024","151","0.0002","59","8","84","64.6","72.4","53.8","62.5","11","1-0","0","9","2","0","2"
"","","183818","","0","","Sterlin Brooks","tcu-horned-frogs","TCU","D98","ED","2024","2","0","2","0","0","50.5","57.6","","","2","0-0","0","0","0","0","0"
"","","183825","","441687","","Devyn Hidrogo","tcu-horned-frogs","TCU","D15","S","2024","7","0","6","0","1","66.5","64.6","","62","0","0-0","0","2","0","0","0"
"","","183828","","428432","","Travis Jackson","tcu-horned-frogs","TCU","D96","ED","2024","235","0.0003","117","105","13","52.7","47.4","57.6","69","51","1-0","0","11","7","2","9"
"","","183830","","428440","","Julian Knox","tcu-horned-frogs","TCU","D28","CB","2024","7","0","6","0","1","46.1","53.1","","60","1","0-0","0","0","0","0","0"
"","","183833","","428451","","Kaden McFadden","tcu-horned-frogs","TCU","D18","S","2024","10","0","6","0","4","55","50.1","","62.5","1","0-0","0","1","0","1","0"
"","","183834","","432072","","Devondre McGee","tcu-horned-frogs","TCU","D17","CB","2024","17","0","13","0","4","63.6","61.8","","62.2","0","0-0","0","0","0","0","0"
"","","183848","","428323","","Jakob Gude","ucf-knights","UCF","D18","S","2024","3","0","3","0","0","60.4","60","","","0","0-0","0","0","0","0","0"
"","","183849","","428345","","Chasen Johnson","ucf-knights","UCF","D27","CB","2024","452","0.0007","219","1","232","62.6","70.1","57.7","61.5","36","5-0","0","16","1","5","3"
"","","183850","","443099","","Christian Peterson","ucf-knights","UCF","D26","LB","2024","10","0","7","0","3","55.5","69.6","","45.8","2","0-0","0","2","1","0","0"
"","","183856","","429003","","Jackson Bennee","utah-utes","UTAH","D42","S","2024","9","0","4","0","5","64","61.9","","61.7","0","0-0","0","1","0","0","0"
"","","183869","","429037","","Vili Taufatofua","utah-utes","UTAH","D45","ED","2024","3","0","1","2","0","76.4","60.8","67.7","","2","0-0","0","0","1","0","0"
"","","183875","","441635","","Israel Boyce","west-virginia-mountaineers","W VIRGINIA","D18","S","2024","138","0.0002","51","1","86","46.9","78.6","58.6","37.6","13","1-0","0","12","1","0","2"
"","","183878","","431709","","Nate Gabriel","west-virginia-mountaineers","W VIRGINIA","D69","DI","2024","127","0.0002","63","64","0","47.7","41.9","58.3","","35","0-0","0","4","2","0","3"
"","","183879","","428338","","Zae Jennings","west-virginia-mountaineers","W VIRGINIA","D17","S","2024","27","0","15","3","9","59.5","66.2","55.5","56.2","2","0-0","0","2","0","1","0"
"","","183880","","431713","","Elijah Kinsler","west-virginia-mountaineers","W VIRGINIA","D97","DI","2024","27","0","17","10","0","45.4","45.3","55.6","","12","0-0","0","1","1","0","1"
"","","183883","","439373","","Brandon Davis-Swain","colorado-buffaloes","COLORADO","D91","DI","2024","11","0","6","5","0","64","65.3","57.1","","3","0-0","0","0","1","0","0"
"","","183892","","429304","","Xavier Stillman","houston-cougars","HOUSTON","D93","DI","2024","176","0.0003","99","77","0","50.9","45.2","60.5","60","40","0-0","0","4","1","0","3"
"","","183895","","434209","","Maurice Williams II","houston-cougars","HOUSTON","D27","S","2024","10","0","8","0","2","44.9","42.8","","61.3","2","0-0","0","0","0","2","0"
"","","183906","","439343","","Landyn Cleveland","oklahoma-state-cowboys","OKLA STATE","D14","CB","2024","53","0.0001","26","0","27","42.5","65.4","","36.9","8","0-0","0","3","1","3","1"
"","","183908","","356977","","Obi Ezeigbo","oklahoma-state-cowboys","OKLA STATE","D33","ED","2024","574","0.0008","266","292","16","60.7","57.4","59.2","74.8","130","1-0","0","27","12","13","25"
"","","184102","","446265","","Sean Sevillano Jr.","notre-dame-fighting-irish","NOTRE DAME","D59","DI","2024","39","0.0001","24","15","0","63.2","64.8","55.3","60","7","0-0","0","4","1","0","1"
"","","184103","","428800","","Loghan Thomas","notre-dame-fighting-irish","NOTRE DAME","D10","ED","2024","42","0.0001","12","28","2","70.9","66.3","67.1","64.6","7","0-0","0","3","0","0","2"
"","","184104","","433955","","Kennedy Urlacher","notre-dame-fighting-irish","NOTRE DAME","D23","S","2024","65","0.0001","34","1","30","76.1","63.6","59.8","81.1","11","0-0","0","4","3","2","4"
"","","184105","","428801","","Kyngstonn Viliamu-Asa","notre-dame-fighting-irish","NOTRE DAME","D27","LB","2024","343","0.0005","159","77","107","67.4","68.5","64.5","63.6","80","1-0","0","24","15","8","13"
"","","184110","","428805","","Bryce Young","notre-dame-fighting-irish","NOTRE DAME","D30","ED","2024","374","0.0006","164","208","2","57.8","60.5","55","65.4","74","2-0","0","13","9","1","13"
"","","184216","","429309","","Frank Cusano","washington-state-cougars","WASH STATE","D25","LB","2024","14","0","8","3","3","52.8","72.3","56.3","41.9","3","0-0","0","2","0","1","1"
"","","184218","","429338","","Jaylon Edmond","washington-state-cougars","WASH STATE","D13","CB","2024","15","0","11","0","4","56.9","63.7","","64","1","1-0","0","2","0","0","0"
"","","184219","","429347","","Tony Freeman","washington-state-cougars","WASH STATE","00","WR","2024","3","0","1","0","2","64.9","60","","63","0","0-0","0","0","0","0","0"
"","","184225","","429419","","Kenny Worthy III","washington-state-cougars","WASH STATE","D08","CB","2024","13","0","10","0","3","63.3","61.8","","61.6","0","0-0","0","0","0","0","0"
"","","184244","","441812","","Exodus Ayers","oregon-state-beavers","OREGON ST","D23","CB","2024","304","0.0004","165","2","137","60.4","68.8","52.3","61.1","40","2-1","0","19","4","2","5"
"","","184245","","429560","","Gyriece Goodman","oregon-state-beavers","OREGON ST","D42","LB","2024","31","0","17","3","11","55.3","47.1","56.1","65.4","6","0-0","0","3","0","0","0"
"","","184246","","443108","","Luke Levengood","oregon-state-beavers","OREGON ST","D96","DI","2024","17","0","14","3","0","54.5","54.9","58.6","","5","0-0","0","0","0","0","0"
"","","184249","","429578","","Jaheim Patterson","oregon-state-beavers","OREGON ST","D06","S","2024","152","0.0002","103","1","48","60.5","67.5","60","53.1","22","0-0","0","14","3","5","5"
"","","184250","","429600","","Aiden Sullivan","oregon-state-beavers","OREGON ST","D02","LB","2024","53","0.0001","31","4","18","54.2","36.9","73.8","66.6","14","0-0","0","4","3","3","2"
"","","184251","","429606","","Amarion York","oregon-state-beavers","OREGON ST","D05","S","2024","5","0","4","0","1","62.9","60","","60","0","0-0","0","1","0","0","1"
"","","184381","","428611","","Selman Bridges","arkansas-razorbacks","ARKANSAS","D02","CB","2024","12","0","3","0","9","44.4","60","","44.7","2","0-0","0","0","0","1","0"
"","","184383","","428652","","Charlie Collins","arkansas-razorbacks","ARKANSAS","D09","ED","2024","43","0.0001","19","24","0","39.9","30.8","57","","10","0-0","0","2","0","1","1"
"","","184385","","428812","","Kavion Henderson","arkansas-razorbacks","ARKANSAS","D06","ED","2024","7","0","1","6","0","62.5","60","69.2","60","3","0-0","0","0","1","0","0"
"","","184387","","428852","","Ahkhari Johnson","arkansas-razorbacks","ARKANSAS","D27","S","2024","11","0","4","0","7","47","62.3","","40.7","1","0-0","0","2","0","0","0"
"","","184391","","428869","","Tevis Metcalf","arkansas-razorbacks","ARKANSAS","D24","CB","2024","15","0","4","0","11","41.7","60.4","","40.7","2","0-0","0","0","0","0","0"
"","","184394","","430334","","D.J. Barber","auburn-tigers","AUBURN","D33","LB","2024","2","0","1","0","1","60.9","60","","60","0","0-0","0","0","0","0","0"
"","","184395","","430345","","Malik Blocton","auburn-tigers","AUBURN","D47","DI","2024","305","0.0004","149","156","0","67.4","71.4","60.4","60","67","1-0","0","12","6","3","11"
"","","184399","","430378","","Jay Crawford","auburn-tigers","AUBURN","D23","CB","2024","502","0.0007","235","0","267","76.6","65.2","","77.5","40","3-1","0","17","1","5","5"
"","","184402","","430421","","Kaleb Harris","auburn-tigers","AUBURN","D18","S","2024","608","0.0009","285","12","311","78","80.2","68.1","74.3","60","1-0","0","40","17","4","22"
"","","184404","","430430","","T.J. Lindsey","auburn-tigers","AUBURN","D13","DI","2024","10","0","6","4","0","52.1","53.2","58.6","","3","0-0","0","1","1","0","0"
"","","184405","","430431","","Kensley Louidor-Faustin","auburn-tigers","AUBURN","D28","CB","2024","146","0.0002","62","3","81","56.8","67.3","58.7","54.2","15","1-0","0","5","0","2","1"
"","","184409","","430434","","Joe Phillips","auburn-tigers","AUBURN","D31","ED","2024","6","0","4","2","0","60","60.4","58.9","","0","0-0","0","0","0","0","0"
"","","184410","","430436","","Demarcus Riddick","auburn-tigers","AUBURN","D16","ED","2024","237","0.0003","130","38","69","65.5","63.3","64.7","63.4","57","0-0","1","19","4","6","14"
"","","184411","","430438","","Laquan Robinson","auburn-tigers","AUBURN","D03","S","2024","5","0","3","0","2","72.6","69.2","","60.5","1","0-0","0","1","0","0","1"
"","","184412","","430443","","Jamonta Waller","auburn-tigers","AUBURN","D11","ED","2024","10","0","6","4","0","69.7","64.3","67.2","","4","0-0","0","0","1","0","0"
"","","184415","","430445","","Amaris Williams","auburn-tigers","AUBURN","D10","ED","2024","120","0.0002","59","60","1","71.8","69.5","68.4","60","32","0-0","0","4","2","0","4"
"","","184418","","428287","","Michai Boireau","florida-gators","FLORIDA","D93","DI","2024","144","0.0002","82","61","1","62.6","66.4","53.4","58.5","27","0-0","0","8","6","1","4"
"","","184420","","431502","","Josiah Davis","florida-gators","FLORIDA","D23","CB","2024","18","0","3","0","15","40.7","60","","40.6","4","1-0","0","1","0","1","0"
"","","184421","","431503","","Teddy Foster","florida-gators","FLORIDA","D04","CB","2024","36","0.0001","9","0","27","40.9","64.5","","39","5","0-0","0","3","0","0","0"
"","","184422","","428321","","Myles Graham","florida-gators","FLORIDA","D05","LB","2024","183","0.0003","86","18","79","68.1","80.7","65.2","53.8","45","0-0","0","14","11","5","10"
"","","184423","","447877","","Jameer Grimsley","florida-gators","FLORIDA","D26","CB","2024","37","0.0001","19","0","18","64","53.3","","66.8","1","0-0","0","0","0","1","0"
"","","184427","","428379","","LJ McCray","florida-gators","FLORIDA","D17","ED","2024","181","0.0003","79","84","18","57.9","64.8","57.9","55.1","43","2-0","0","9","5","1","8"
"","","184430","","431506","","D'Antre Robinson","florida-gators","FLORIDA","D35","DI","2024","162","0.0002","80","82","0","56.5","54.6","60.1","61.8","43","1-0","0","6","6","0","3"
"","","184431","","431507","","Gregory Smith III","florida-gators","FLORIDA","D30","S","2024","100","0.0001","38","0","62","64.1","55.6","","66.7","7","0-0","0","4","2","2","1"
"","","184433","","431509","","Brien Taylor Jr.","florida-gators","FLORIDA","D33","DI","2024","119","0.0002","63","56","0","60","61.8","55.3","60","28","0-0","0","8","2","1","7"
"","","184438","","431999","","Xavier Atkins","lsu-tigers","LSU","D30","LB","2024","31","0","7","5","19","43.4","60.6","63.2","38.5","8","0-0","0","3","0","1","1"
"","","184441","","428551","","Ahmad Breaux","lsu-tigers","LSU","D93","DI","2024","292","0.0004","136","156","0","63.4","66.2","56.7","60","71","0-0","0","13","4","1","9"
"","","184445","","428555","","Kolaj Cobbins","lsu-tigers","LSU","D48","ED","2024","7","0","0","7","0","56","","56.1","","1","0-0","0","0","0","0","0"
"","","184453","","428561","","Trey'Dez Green","lsu-tigers","LSU","14","TE","2024","1","0","0","0","1","60","","","60","0","0-0","0","0","0","0","0"
"","","184456","","448263","","CJ Jackson","lsu-tigers","LSU","D89","ED","2024","3","0","0","3","0","57.4","","57.3","","0","0-0","0","0","0","0","0"
"","","184458","","428562","","Ju'Juan Johnson","lsu-tigers","LSU","08","HB","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","184459","","432015","","Davhon Keys","lsu-tigers","LSU","D42","LB","2024","245","0.0004","97","32","116","69.9","73.2","61.5","70.1","51","1-0","0","17","9","1","7"
"","","184462","","436392","","Dominick McKinley","lsu-tigers","LSU","D96","DI","2024","146","0.0002","63","83","0","69.3","69.5","62.5","61.2","27","0-0","0","4","2","1","6"
"","","184463","","428563","","Gabriel Reliford","lsu-tigers","LSU","D19","ED","2024","153","0.0002","71","75","7","62.9","54.8","73.6","54.1","45","1-0","0","6","1","1","6"
"","","184464","","444391","","Joel Rogers","lsu-tigers","LSU","D22","S","2024","7","0","4","0","3","53.8","62","","48.8","1","0-0","0","0","1","1","0"
"","","184465","","446894","","Tylen Singleton","lsu-tigers","LSU","D46","LB","2024","5","0","1","0","4","45.8","60","","48","1","0-0","0","0","1","0","0"
"","","184467","","444392","","Michael Turner Jr.","lsu-tigers","LSU","D21","CB","2024","20","0","4","1","15","42.8","60","58.3","43.2","4","1-1","0","1","0","0","0"
"","","184471","","428567","","PJ Woodland","lsu-tigers","LSU","D11","CB","2024","174","0.0003","58","2","114","61.3","59.6","54.7","61.6","32","3-0","0","17","2","5","6"
"","","184477","","428300","","Trajen Greco","missouri-tigers","MISSOURI","D21","S","2024","37","0.0001","19","1","17","50.8","73.4","60","41.2","2","0-0","0","1","0","0","1"
"","","184478","","428334","","Brian Huff","missouri-tigers","MISSOURI","D17","LB","2024","8","0","5","0","3","64.6","62.9","","61.1","2","0-0","0","1","0","0","1"
"","","184480","","428365","","Cameron Keys","missouri-tigers","MISSOURI","E29","CB","2024","6","0","4","0","2","62.9","60","","61.8","0","0-0","0","0","0","0","0"
"","","184487","","429658","","Fred Johnson","south-carolina-gamecocks","S CAROLINA","D15","LB","2024","82","0.0001","30","4","48","70.1","58.1","62.6","74.6","11","0-0","0","4","2","1","2"
"","","184489","","429657","","David Bucey","south-carolina-gamecocks","S CAROLINA","D13","S","2024","23","0","10","0","13","79.9","74.7","","76.1","2","0-0","0","2","0","0","1"
"","","184492","","436666","","Wendell Gregory","south-carolina-gamecocks","S CAROLINA","D10","ED","2024","7","0","4","3","0","59.6","61.6","56.2","","2","0-0","0","1","0","0","0"
"","","184493","","431739","","Kelvin Hunter","south-carolina-gamecocks","S CAROLINA","D21","CB","2024","28","0","9","0","19","69.9","64.5","","69.3","6","0-0","0","5","1","2","2"
"","","184496","","436670","","Isaiah McClary","south-carolina-gamecocks","S CAROLINA","D26","CB","2024","2","0","2","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","184500","","429665","","Dylan Stewart","south-carolina-gamecocks","S CAROLINA","D06","ED","2024","537","0.0008","223","309","5","80.9","61.9","91.4","40.4","147","4-2","1","15","5","6","18"
"","","184503","","428958","","Kobe Black","texas-longhorns","TEXAS","D06","CB","2024","110","0.0002","50","2","58","67.5","78","58.8","64","10","0-0","0","7","4","1","1"
"","","184508","","444036","","Xavier Filsaime","texas-longhorns","TEXAS","D21","S","2024","25","0","12","0","13","28.4","53.5","","28.5","3","0-0","0","1","0","1","1"
"","","184510","","429088","","Alex January","texas-longhorns","TEXAS","D97","DI","2024","94","0.0001","43","51","0","63.2","68.2","54.2","","25","0-0","0","3","1","0","3"
"","","184511","","429089","","Jordon Johnson-Rubell","texas-longhorns","TEXAS","D23","S","2024","78","0.0001","40","0","38","67.2","72.8","","67.2","3","1-0","0","6","2","0","2"
"","","184513","","429093","","Wardell Mack","texas-longhorns","TEXAS","D27","CB","2024","25","0","9","2","14","85.3","65.2","56.7","88.1","4","0-0","0","2","0","0","0"
"","","184515","","429097","","Colin Simmons","texas-longhorns","TEXAS","D11","ED","2024","472","0.0007","164","242","66","82.6","73.4","90","72.5","124","6-3","3","32","10","9","31"
"","","184516","","429098","","Ty'Anthony Smith","texas-longhorns","TEXAS","D26","LB","2024","98","0.0001","46","3","49","68","69.8","65.4","62.3","20","0-0","0","10","6","3","3"
"","","184517","","0","","Zina Umeozulu","texas-longhorns","TEXAS","D19","ED","2024","1","0","0","0","1","60.7","","","60","0","0-0","0","0","0","0","0"
"","","184523","","428774","","Dontae Carter","vanderbilt-commodores","VANDERBILT","D21","S","2024","158","0.0002","41","3","114","59.9","59.3","54.2","60.3","16","0-0","0","7","2","4","2"
"","","184527","","433963","","Jeremiah Beaman","alabama-crimson-tide","ALABAMA","D92","DI","2024","30","0","20","10","0","67","69.8","55.3","","13","0-0","0","2","1","0","2"
"","","184529","","429310","","Zabien Brown","alabama-crimson-tide","ALABAMA","D02","CB","2024","660","0.001","304","0","356","70.4","67.3","","70.7","47","2-0","0","17","3","3","7"
"","","184532","","429320","","Sterling Dixon","alabama-crimson-tide","ALABAMA","D40","LB","2024","1","0","0","0","1","61.4","","","60","0","0-0","0","0","0","0","0"
"","","184533","","446254","","Isaia Faga","alabama-crimson-tide","ALABAMA","D88","DI","2024","8","0","5","3","0","64.6","64.3","58.8","","3","0-0","0","1","0","0","0"
"","","184538","","429332","","Cayden Jones","alabama-crimson-tide","ALABAMA","D30","LB","2024","30","0","17","4","9","83.5","83","56.1","73.3","11","0-0","0","5","1","0","4"
"","","184539","","429346","","Dre Kirkpatrick Jr.","alabama-crimson-tide","ALABAMA","D21","CB","2024","19","0","15","0","4","59.1","55.4","","62.7","2","0-0","0","1","1","1","0"
"","","184540","","429357","","Jaylen Mbakwe","alabama-crimson-tide","ALABAMA","D09","CB","2024","221","0.0003","95","3","123","68.3","67.2","47.5","68.6","27","1-0","0","14","2","2","7"
"","","184541","","429360","","Zavier Mincey","alabama-crimson-tide","ALABAMA","D12","S","2024","122","0.0002","77","4","41","72.8","83.2","55.2","66","11","0-0","0","9","4","0","2"
"","","184542","","429366","","Red Morgan","alabama-crimson-tide","ALABAMA","D16","CB","2024","177","0.0003","63","1","113","55","59","60","54","23","1-0","0","7","0","6","5"
"","","184544","","429376","","Justin Okoronkwo","alabama-crimson-tide","ALABAMA","D41","LB","2024","39","0.0001","28","4","7","69.4","71.7","55.6","62","12","0-0","0","7","2","0","4"
"","","184546","","433968","","Jayshawn Ross","alabama-crimson-tide","ALABAMA","D43","ED","2024","5","0","2","3","0","72.2","60","72.2","","2","0-0","0","0","0","0","0"
"","","184549","","428388","","KJ Bolden","georgia-bulldogs","GEORGIA","D04","S","2024","552","0.0008","194","5","353","82","74.6","65.1","83.9","39","1-0","0","48","13","7","20"
"","","184554","","428404","","Chris Cole","georgia-bulldogs","GEORGIA","D18","LB","2024","107","0.0002","23","17","67","70.7","77.4","53.7","69.4","27","1-0","0","12","2","2","6"
"","","184564","","428453","","Quintavius Johnson","georgia-bulldogs","GEORGIA","D33","ED","2024","24","0","12","11","1","72.2","74.4","60.7","60","4","0-0","0","2","0","0","2"
"","","184565","","428456","","Joseph Jonah-Ajonye","georgia-bulldogs","GEORGIA","D99","ED","2024","49","0.0001","28","21","0","58.6","56.7","59.8","60","10","0-0","0","2","0","0","1"
"","","184566","","431689","","Demello Jones","georgia-bulldogs","GEORGIA","D15","CB","2024","21","0","12","0","9","52.2","48.9","","56.2","2","0-0","0","0","1","1","0"
"","","184569","","431690","","Nnamdi Ogboko","georgia-bulldogs","GEORGIA","D95","DI","2024","18","0","13","5","0","62.6","63.1","58.1","","4","0-0","0","0","0","0","0"
"","","184574","","428480","","Ellis Robinson IV","georgia-bulldogs","GEORGIA","D01","CB","2024","50","0.0001","20","1","29","67.4","65.8","60","66.5","5","1-0","0","3","1","0","1"
"","","184577","","428484","","Jordan Thomas","georgia-bulldogs","GEORGIA","D92","DI","2024","30","0","14","16","0","67.8","68.4","61.4","","6","0-0","0","3","1","0","3"
"","","184584","","428489","","Justin Williams","georgia-bulldogs","GEORGIA","D19","LB","2024","24","0","10","4","10","70.2","82.5","55.8","57.3","6","0-0","0","2","2","0","2"
"","","184588","","428288","","Michael Boganowski","oklahoma-sooners","OKLAHOMA","D25","S","2024","68","0.0001","34","2","32","59.6","66.5","57.8","55.7","6","0-0","0","4","1","0","1"
"","","184589","","434133","","Eli Bowen","oklahoma-sooners","OKLAHOMA","D23","CB","2024","510","0.0008","244","6","260","81.9","89.4","59.8","78.7","53","0-0","0","30","4","6","15"
"","","184593","","428301","","Wyatt Gilmore","oklahoma-sooners","OKLAHOMA","D42","DI","2024","2","0","0","1","1","68.6","","61.9","60","1","0-0","0","0","0","0","0"
"","","184594","","428304","","Jaydan Hardy","oklahoma-sooners","OKLAHOMA","D14","S","2024","58","0.0001","24","0","34","71.3","65.8","","71.4","6","0-0","0","3","1","1","1"
"","","184596","","428340","","Jayden Jackson","oklahoma-sooners","OKLAHOMA","D65","DI","2024","387","0.0006","203","182","2","69","72.1","62.7","56.8","101","1-0","1","15","12","5","13"
"","","184600","","428375","","James Nesta","oklahoma-sooners","OKLAHOMA","D47","LB","2024","6","0","2","0","4","57","62.8","","52.6","2","0-0","0","2","0","0","0"
"","","184601","","428381","","Danny Okoye","oklahoma-sooners","OKLAHOMA","D16","ED","2024","9","0","5","3","1","30.8","40.5","66.5","60","3","1-0","0","0","0","1","0"
"","","184602","","428418","","Reggie Powers III","oklahoma-sooners","OKLAHOMA","D13","CB","2024","21","0","6","3","12","90.8","68.3","69.4","89.9","3","0-0","0","0","1","0","0"
